date,brand_id,brand,image_url,city_name,sku_id,sku_name,category_id,category_name,sub_category_id,sub_category_name,est_qty_sold,est_sales_sp,est_sales_mrp,listed_ds_count,ds_count,in_stock_count,wt_osa,wt_osa_ls,mrp,sp,discount
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Coimbatore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,3,3,3,1,1,99,68,0.31313131313131315
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Coimbatore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,3,3,3,1,1,99,68,0.31313131313131315
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Visakhapatnam,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,4,4,4,1,1,99,68,0.31313131313131315
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Visakhapatnam,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,4,4,4,1,1,99,68,0.31313131313131315
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Visakhapatnam,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,4,4,4,1,1,99,68,0.31313131313131315
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Visakhapatnam,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,2,136,198,4,4,4,1,1,99,68,0.31313131313131315
2025-03-13,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Visakhapatnam,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,4,4,4,1,1,99,68,0.31313131313131315
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Visakhapatnam,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,4,4,4,1,1,99,68,0.31313131313131315
2025-03-22,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Visakhapatnam,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,4,4,4,1,1,99,68,0.31313131313131315
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,2,2,2,1,1,99,68,0.31313131313131315
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,2,2,2,1,1,99,68,0.31313131313131315
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Guntur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Guntur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-27,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Guntur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Guntur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Guntur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Guntur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,2,2,2,1,1,99,68,0.31313131313131315
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,2,2,2,1,1,99,68,0.31313131313131315
2025-03-24,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,2,2,2,1,1,99,68,0.31313131313131315
2025-03-06,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Coimbatore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,3,3,3,1,1,99,68,0.31313131313131315
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Coimbatore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,3,3,3,1,1,99,68,0.31313131313131315
2025-03-12,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Lonavala,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-06,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Lonavala,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Lonavala,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Lonavala,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-22,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Lonavala,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mysore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,5,5,4,0.8,0.8,99,68,0.31313131313131315
2025-03-29,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Manipal,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Manipal,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-23,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Manipal,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-08,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Manipal,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-03,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Manipal,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Manipal,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-18,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mangaluru,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,0,0,0,99,68,0.31313131313131315
2025-03-20,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mangaluru,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,0,0,0,99,68,0.31313131313131315
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mangaluru,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,0,0,0,99,68,0.31313131313131315
2025-03-03,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mangaluru,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,0,0,0,99,68,0.31313131313131315
2025-03-09,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mangaluru,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,0,0,0,99,68,0.31313131313131315
2025-03-13,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mangaluru,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,0,0,0,99,68,0.31313131313131315
2025-03-19,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mangaluru,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,0,0,0,99,68,0.31313131313131315
2025-03-27,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Vellore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,0,0,0,99,68,0.31313131313131315
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Vellore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-03,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Vellore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-06,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mysore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,4,5,4,0.8,1,99,68,0.31313131313131315
2025-03-25,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mysore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,5,5,4,0.8,0.8,99,68,0.31313131313131315
2025-03-06,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Tiruchirapalli,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-13,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Dharwad,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-07,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Dharwad,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Dharwad,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Dharwad,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-04,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Dharwad,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Thrissur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Thrissur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-30,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Madurai,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Madurai,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-21,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Erode,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-28,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Kozhikode,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-17,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Vijayawada,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,1,68,99,5,5,5,1,1,99,68,0.31313131313131315
2025-04-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Kochi,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,7,7,7,1,1,99,68,0.31313131313131315
2025-03-16,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mysore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,5,5,4,0.8,0.8,99,68,0.31313131313131315
2025-03-10,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Mysore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,5,5,5,1,1,99,68,0.31313131313131315
2025-03-05,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Coimbatore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,3,3,3,1,1,99,68,0.31313131313131315
2025-03-17,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Visakhapatnam,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,4,4,4,1,1,99,68,0.31313131313131315
2025-03-16,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Visakhapatnam,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,4,4,4,1,1,99,68,0.31313131313131315
2025-04-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,2,2,2,1,1,99,68,0.31313131313131315
2025-03-17,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,2,2,2,1,1,99,68,0.31313131313131315
2025-03-31,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Guntur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-10,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Guntur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-04-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Guntur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-05,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,2,2,2,1,1,99,68,0.31313131313131315
2025-03-26,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,2,2,2,1,1,99,68,0.31313131313131315
2025-03-16,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Coimbatore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,3,3,3,1,1,99,68,0.31313131313131315
2025-04-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Lonavala,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-16,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Lonavala,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,69,0.30303030303030304
2025-03-10,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Manipal,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-26,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Manipal,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-17,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Manipal,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-04-01,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Vellore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,0,0,0,99,68,0.31313131313131315
2025-03-17,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Vellore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-25,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Tiruchirapalli,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-10,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Tiruchirapalli,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-31,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Dharwad,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-05,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Dharwad,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
2025-03-13,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,Thrissur,567596,Sweet Karam Coffee Mini Jeera Papad Chips,1237,Munchies,80,Papad & Fryums,0,0,0,1,1,1,1,1,99,68,0.31313131313131315
